Time, X, Y, Z, VX, VY, VZ
 28100.000,       -2823.380578,       -5997.956994,       -1807.712692,           0.000000,           0.000000,           0.000000
 28200.000,       -3033.885221,       -6071.517657,       -1070.983185,           0.000000,           0.000000,           0.000000
 28300.000,       -3207.824489,       -6068.075675,        -321.108737,           0.000000,           0.000000,           0.000000
 28400.000,       -3341.954020,       -5988.230059,         432.706908,           0.000000,           0.000000,           0.000000
 28500.000,       -3433.531822,       -5833.557189,        1181.211632,           0.000000,           0.000000,           0.000000
 28600.000,       -3480.365846,       -5606.583883,        1915.218503,           0.000000,           0.000000,           0.000000
 28700.000,       -3480.854347,       -5310.748194,        2625.718532,           0.000000,           0.000000,           0.000000
 28800.000,       -3434.018377,       -4950.348554,        3303.991246,           0.000000,           0.000000,           0.000000
 28900.000,       -3339.525850,       -4530.481983,        3941.711719,           0.000000,           0.000000,           0.000000
 29000.000,       -3197.706721,       -4056.972251,        4531.052753,           0.000000,           0.000000,           0.000000
 29100.000,       -3009.558962,       -3536.289014,        5064.780947,           0.000000,           0.000000,           0.000000
 29200.000,       -2776.745141,       -2975.459024,        5536.345473,           0.000000,           0.000000,           0.000000
 29300.000,       -2501.579531,       -2381.970665,        5939.958483,           0.000000,           0.000000,           0.000000
 29400.000,       -2187.005828,       -1763.673087,        6270.666147,           0.000000,           0.000000,           0.000000
 29500.000,       -1836.565666,       -1128.671342,        6524.409455,           0.000000,           0.000000,           0.000000
 29600.000,       -1454.358292,        -485.218900,        6698.074033,           0.000000,           0.000000,           0.000000
 29700.000,       -1044.991839,         158.390991,        6789.528373,           0.000000,           0.000000,           0.000000
 29800.000,        -613.526796,         793.933662,        6797.649990,           0.000000,           0.000000,           0.000000
 29900.000,        -165.412394,        1413.359674,        6722.339202,           0.000000,           0.000000,           0.000000
 30000.000,         293.583303,        2008.898348,        6564.520352,           0.000000,           0.000000,           0.000000
 30100.000,         757.448677,        2573.156825,        6326.130462,           0.000000,           0.000000,           0.000000
 30200.000,        1220.008213,        3099.213393,        6010.095463,           0.000000,           0.000000,           0.000000
